SiteSource	ItemID	ManufacturerID	ManufacturerCode	ManufacturerName	ProductID	ProductName	ProductDescription	ManufacturerItemCode	ItemDescription	ImageFileName	ItemImageURL	NDCItemCode	PKG	UnitPrice	QuantityOnHand	PriceDescription	Availability	PrimaryCategoryID	PrimaryCategoryName	SecondaryCategoryID	SecondaryCategoryName	CategoryID	CategoryName	IsRX	IsTBD
AIM	10245800	589	10000714	Hygenic/Performance Health	10028830	HYGENIC/PERFORMANCE HEALTH TFS TRIGGER FINGER SOLUTION	The world's first versatile, non-invasive solution for painful trigger finger. Developed by a leading Orthopedic Surgeon. Unique, patent pending cushioning ring relieves pressure on affected area so patients can resume daily activity.	TRI230	Finger Solution, Medium, 2½"-2¾" (081715) (US Only)	i80647.jpg	https://secure.ndc-inc.com/AIMImage/i80647.jpg	CRA TRI230	ea	7.9100	21		Stock Item	12	Orthopedic & Physical Therapy	115	Soft Goods	741	Upper Extremities	N	N
AIM	10316763	915	10001086	Quantum Medical	10036545	QUANTUM MEDICAL BINS & ACCESSORIES		SSB485OR	Stackable Shelf Bin, 20.5" x 11" x 7", Orange, 6/ctn (DROP SHIP ONLY)			QTM SSB485OR	ctn	132.1900	0		Drop Ship Only	10	Equipment & Furniture	96	Cabinetry	649	Miscellaneous storage	N	N
AIM	10366314	656	10000752	Core Products	10037771	CORE PRODUCTS SWEDE-O THERMAL VENT™ CARPAL TUNNEL BRACE WITH THUMB SPICA	Thermal Vent Carpal Tunnel Brace with Thumb Spica has a removable palmar splint with locking strap and thumb spica to provide superior bracing for wrist/hand and thumb related injuries, including Carpal Tunnel, repetitive stress injuries (RSI), and Skiers thumb.	BRE-6853-L-GR-MED	Swede-O Thermal CT Brace w/Thumb Spica, Left, Medium (old #70403)			COP BRE-6853-L-GR-MED	ea	25.1100	0		14-21 Days	12	Orthopedic & Physical Therapy	116	Splints/Braces	747	Upper Extremities	N	N
AIM	10334764	191	261	Cardinal Health	10038315	CARDINAL HEALTH AMBITEX LATEX EXAM GLOVES		LMD200	Glove, Exam, Latex, Medium, Powder-Free (PF), L200, 100/bx, 10 bx/cs (Continental US Only) (On Manufacturer Backorder so lead times may be longer than usual) (To Be DISCONTINUED)			CHC LMD200	cs	80.8400	0		Stock Item	3	Gloves	36	Latex	440	Powder-free Exam	N	N
AIM	10361117	35	202	Ansell	10041083	ANSELL NOVAPLUS GLOVE		V20688280	Gammex PI Glove, Polyisoprene, Textured, Size 8.0, Non-Latex, 50 pr/bx, 4 bx/cs (US Only) (For Sale to Authorized NovaPlus Customers Only)			ANS V20688280	cs	408.0000	0		14-21 Days	3	Gloves	38	Specialty	0		N	N
AIM	10239940	89	10000446	Medtronic/Minimally Invasive Therapies Group	10022366	MEDTRONIC SURGILON™ BRAIDED NYLON SUTURES	SURGILON braided nylon sutures are nonabsorbable surgical sutures composed of the long-chain aliphatic polymers and Nylon 6.6. The braided sutures are coated uniformly with silicone to enhance handling characteristics, ease of passage through tissue and reduction of capillarity.	8886201151	Suture, Taper Point, Size 2-0, Black, 98", Needle Sk0, SKI, 3 dz/bx (Continental US Only)			USS 8886201151	bx	777.4500	0		14-21 Days	21	Surgery/Minor Procedure	188	Skin Closure	918	Sutures	N	N
AIM	10366049	1101	10001309	Nonin Medical, Inc.	10041502	NONIN MODEL 8500 HANDHELD PULSE OXIMETERS		113255-15	Includes: (1) 8000SM-3 Medium Soft SpO2 Sensor, (6) AA Alkaline Batteries, and (1) 8500 Series Operator's Manual on CD Rom (Continental US Only - including Alaska & Hawaii) (DROP SHIP ONLY)			NON 113255-15	ea	446.0000	0		Drop Ship Only	1	Diagnostic Instruments	29	Patient Monitoring/Vital Signs	262	Pulse Oximetry	N	N
AIM	10298434	61	218	Bowman Manufacturing Company, Inc.	10021762	BOWMAN RESPIRATORY HYGIENE STATION		BD206-0012	Respiratory Hygiene Bundle Station 206, Includes: Respiratory Hygiene Station RS005-0512 and Sign Holder MP-075			BOW BD206-0012	ea	173.3100	0		14-21 Days	13	Patient Care & Exam Room Supplies	121	Dispensers	772	Apparel	N	N
AIM	10338261	89	10000446	Medtronic/Minimally Invasive Therapies Group	10028229	MEDTRONIC ENDOSCOPIC GIA™ STAPLERS	Single use instruments.	GG124	Suture, Taper Point, Size 0, 30", Needle V-20, ½ Circle, 3 dz/bx (Continental US Only)			USS GG124	bx	214.9500	0		14-21 Days	21	Surgery/Minor Procedure	188	Skin Closure	918	Sutures	N	N
AIM	10368094	88	10000398	Medtronic/Minimally Invasive Therapies (MIT)	10041802	MEDTRONIC MICROSTREAM™ ADVANCED FILTER LINES		MVIIHL	Filter Line, Intubated, Long Term, Neonatal/Infant, Long, 25/pk (Continental US Only)			MAL MVIIHL	pk	354.0000	0		14-21 Days	17	Respiratory & Oxygen	143	Oxygen 	823	Cannulas	N	N
AIM	10360097	164	28	Hartmann USA, Inc.	10015696	HARTMANN USA FLEX-BAND® FABRIC ADHESIVE BANDAGES	Ideal for dressing minor injuries and as a bandage for sensitive skin. Made with a hypoallergenic adhesive. Offers widthway strength for maximum conformability and flexibility. The full adhesive coverage around the wound pad firmly secures the bandage and provides a protective seal. Firmly adheres to the skin, yet can be removed without leaving sticky residue. Round-beveled edges that prevent premature lifting or peeling of the bandage. Strong fabric that is flexible and conforms to any contour. Absorbent wound pad that will not stick to wound. Water-repellant layer that protects against moisture penetration. Latex free.	46100001	4-Wing Bandage, 3" x 3", 50/bx, 24 bx/cs			HAR 46100001	cs	131.6000	16		Stock Item	19	Skin And Wound Care	154	Adhesive Bandages	936	Fabric	N	N
AIM	10343813	88	10000398	Medtronic/Minimally Invasive Therapies (MIT)	10018886	MEDTRONIC SHILEY® TRACHEOSTOMY TUBES	The leading brand of disposable tracheostomy tubes. Includes a full range of adult, pediatric and neonatal tracheostomy tubes as well as speaking valves, tracheostomy tube holders and custom tracheostomy tube services.	6.0PLCF	Tracheostomy Tube, Extra Long, Size 6.0 Pediatric with TaperGuard™ Cuff, 6.0mm I.D. x 8.5mm O.D. x 54mm L, 1/ea (Continental US Only)			MAL 6.0PLCF	ea	121.5100	1		Stock Item	21	Surgery/Minor Procedure	192	Tubes/Airways	933	Tracheostomy	N	N
AIM	10240703	250	10000261	Molnlycke Health Care US, LLC	10028295	MOLNLYCKE BIOGEL® PI ORTHOPRO™ SURGICAL GLOVES	A sterile, powder-tree, non-latex polyisoprene glove that eliminates the possibility of glove-related latex protein sensitization because it is made from a synthetic elastomer. Bown in color to potentially reduce glare. Typically 13% thicker than Biogel PI to provide durability and extra protection during more rigorous and/or longer procedures. Specially treated slip-resistant surface enables grip and control of surgical instruments.	47690	Surgical Glove, Size 9, Sterile, Polyisoprene, Powder Free (PF), 40/bx, 4 bx/cs (24 cs/plt)	i65000.jpg	https://secure.ndc-inc.com/AIMImage/i65000.jpg	MOL 47690	cs	430.0800	0		14-21 Days	3	Gloves	36	Latex	442	Powder-Free Sterile	N	N
AIM	10318665	164	28	Hartmann USA, Inc.	10036823	HARTMANN USA PROXIMEL™ SILICONE FOAM DRESSING		14100000	Foam Dressing with Border, 3" x 3", 10/bx			HAR 14100000	bx	12.0000	158		Stock Item	19	Skin And Wound Care	159	Dressings	955	Foam	N	N
AIM	10345809	1026	10001226	Essity Professional Hygiene North America, LLC	10039698	ESSITY TORK FACIAL TISSUES		TF6710A	Facial Tissue Flat Box, 2-Ply, Universal, White, F1, 8.2" x 7.9", 100 sht/bx, 30 bx/cs (Item is on Manufacturer Backorder - Limited Quantities when Available)			ESS TF6710A	cs	19.4100	374		Stock Item	5	Housekeeping And Janitorial Products	49	Paper Products	517	Facial Tissue	N	N
AIM	10367721	912	10001098	Compass Health	10041756	COMPASS HEALTH BEST BUDDY THERMATHERAPY WRAP		BBF1998-12	Bed Buddy Thermatherapy Wrap, Microwavable Heat Wrap, Hot & Cold Therapy (Moist Heat Therapy), Flexible Form-Fitting Design, Reusable/Rewashable, Filled w/ 100% Natural Grains/Herbs/Flowers, For Cronic Pain: Back, Neck, Joints, White			CHB BBF1998-12	ea	9.7800	0		14-21 Days	12	Orthopedic & Physical Therapy	113	Hot/Cold Therapy	733	Packs	N	N
AIM	3522803	363	71	Surgical Specialties Corporation	35228	SURGICAL SPECIALTIES LOOK™ OFFICE & PLASTIC SURGERY SMALLSTITCH™ SUTURES	Why pay for what you don't use?  Sharpoint's™ exclusive SmallStitch™ product offering provides the perfect length for surgical procedures requiring minimal suturing.	1031B	4/0 Polypropylene Suture, Blue Mono, 10"/25cm, C17, 12mm 3/8 Circle, 12/bx (To Be DISCONTINUED)	i71276.jpg	https://secure.ndc-inc.com/AIMImage/i71276.jpg	LOO 1031B	bx	35.6800	3	While Supplies Last	Stock Item	21	Surgery/Minor Procedure	188	Skin Closure	918	Sutures	N	N
AIM	10236443	142	243	Ethicon - Suture	10008973	ETHICON SURGICAL GUT SUTURE - CHROMIC	An absorbable, sterile surgical suture composed of purified connective tissue (mostly collagen) derived from either the serosal layer of beef (bovine) or the submucosal fibrous layer of sheep (ovine) intestines. Surgical gut sutures are available in plain or chromic. Chromic gut is processed to proved greater resistance to absorption. Surgical gut is packaged in tubing fluid. Blue dyed chromic gut suture is also available. Surgical gut suture meets all requirements established by the U.S. Pharmacopeia (U.S.P) for absorbable surgical sutures.	G126H	Suture, Taper Point, Size 3-0, 27", Needle MH, ½ Circle, 3 dz/bx (Continental US Only)			ETH G126H	bx	413.1300	0		14-21 Days	21	Surgery/Minor Procedure	188	Skin Closure	918	Sutures	N	N
AIM	10373580	191	261	Cardinal Health	10019695	CARDINAL HEALTH RESTING ECG TAB ELECTRODES	A variety of tab electrode designs to accommodate all resting ECG applications. Silver/silver chloride (Ag/AgCI) sensing system is defibrillation recoverable. Latex free, DEHP free and mercury free. 5400 features most popular level of adhesion suitable for most diagnostic applications, 5500 features a higher tack adhesive gel providing maximum adhesion. CA210 provides a foam, substrate design for long term and serial ECG's, CA310 offers rounded corners, CA510 provides a larger adhesive surface area, CA610 offers a distinctive shape with a broader tab for tab-clip contact.	MW00617A	Kendall™ Push Button Alligator EKG Leadwire Clip, for 0.156IN (4 mm) Pin, 10/pk 1 pk/cs (Continental US Only)			CHC MW00617A	cs	72.2800	10		Stock Item	1	Diagnostic Instruments	25	Cardiology	230	Electrodes/Pads	N	N
AIM	10213653	159	52	GF Health Products, Inc.	10025059	GRAHAM FIELD GRAFCO® ROCHESTER-PEAN HEMOSTATIC FORCEPS	Stainless steel.	2692	Hemostatic Forceps, 8", Straight	i24224.jpg	https://secure.ndc-inc.com/AIMImage/i24224.jpg		ea	5.9000	0		Mfr. Direct	7	Instruments	73	General Surgery	556	Forceps	N	N
AIM	10243217	530	10000685	Cytiva	10028345	CYTIVA EXTRACTION THIMBLES	Known for their purity and consistent high quality. Widely used in Soxhlet extraction units, providing a safe, convenient and efficient method of solvent extraction of solids and semi-solids. Soxhlet extraction is a widely used technique for the analysis of fats or pesticides in foods and soil materials as well as in many other procedures that involve a solid-liquid extraction.	2811-308	Extraction Thimble, Standard Glass Microfiber without Binder, 30mm x 80mm, 25/pk	v20687.jpg	https://secure.ndc-inc.com/AIMImage/iv20687.jpg	GBS 2811-308	pk	136.9500	0		14-21 Days	9	Lab Equipment & Accessories	1065	Specialty Products	1051	Extraction Thimbles	N	N
AIM	10245967	580	10000711	Fabrication Enterprises, Inc.	10028633	FABRICATION THE CUFF® WRIST & ANKLE WEIGHTS		10-0304	Pouch Variable Weight Set, 20 lb, Blue  (027203)	i80268.jpg	https://secure.ndc-inc.com/AIMImage/i80268.jpg	FAB 10-0304	ea	36.7000	0	Call for pricing	Mfr. Direct	12	Orthopedic & Physical Therapy	114	Physical Therapy 	734	Equipment	N	N
AIM	10315910	194	10000358	Johnson & Johnson Consumer Products	10033709	J&J BAND-AID® FIRST AID GAUZE	Locks in ointment.  Deep pocket wick away fluid to keep wounds clean. 8-double thick layers of pillow soft cushioning for extra cushioning.	116569	Gauze Pad, Small, 2" x 2", 10/bx, 24 bx/cs (Continental US+HI Only)			JJC 116569	cs	33.3000	0		14-21 Days	19	Skin And Wound Care	157	Gauze Pads	0		N	N
AIM	10357573	210	10000372	Leonhard Lang	10040719	LEONHARD LANG TRAUMA BAG	High Visibility Pull Tabs, Padded Mesh Back Panel, Removable Logo, Three Main Compartments, Colored Modules Included w/Velcro backing, Insulated Medicine Module, O2 Cylinder Compatible, Resuscitation Device & Mask Space, Concealable Waist/Shoulder Straps	EB02.010	Elite Bags Critical's ALS Bag- Glow-In-The-Dark Pull Strings, Large Red Bag, Size, 29.5" x13.7" x 24"  (straps included).			LEO EB02.010	ea	184.3400	0		Stock Item	18	Safety And Emergency	147	Emergency/Rescue	840	First Aid Kits	N	N
AIM	10088968	397	334	Hillrom	10006630	WELCH ALLYN ELITE® STETHOSCOPE & ACCESSORIES	Stainless steel chestpiece and binaurals designed for optimal weight and durability. Dual-channel PVC tubing provides separate sound pathways to each ear. Triple-leaf binaural spring encased in polyurethane permits size adjustment while preventing breakage. Ten year warranty.	5079-115	Pediatric Diaphragm Assembly, Black (US Only)	i24778.jpg	https://secure.ndc-inc.com/AIMImage/i24778.jpg	WEL 5079-115	ea	66.0000	0		14-21 Days	1	Diagnostic Instruments	29	Patient Monitoring/Vital Signs	258	Stethoscopes	N	N
AIM	10342509	258	10000362	Myco Medical	10017303	MYCO GLASSVAN® SURGERY BLADES	Individually wrapped in foil and hermetically sealed. Computerized technology and an ISO9001 based quality control system assure uniform cutting edges and a perfect fit on the scalpel handle.	3001T-23	Stainless Blade, #23, Sterile, 100/bx			MYC 3001T-23	bx	14.3200	0		14-21 Days	21	Surgery/Minor Procedure	187	Scapels/Blades	910	Blades	N	N
AIM	10195639	126	10000058	Dynarex Corporation	10022057	DYNAREX N95 PARTICULATE RESPIRATOR MASKS	Fluid resistant, meets CDC guidelines for TB exposure control.	2295	N95 Particulate Respirator Masks, Molded, 20/bx, 12 bx/cs (Products cannot be sold on Amazon.com or any other 3rd party site)	i55348.jpg	https://secure.ndc-inc.com/AIMImage/i55348.jpg		cs	540.0000	0		Mfr. Direct	15	Protective Apparel 	132	Apparel	754	Respirator Mask	N	N
AIM	10212830	78	10000051	Cincinnati Surgical Company	10024917	CINCINNATI SAFETY SCALPELS		06S11	Safety Scalpel, Size 11, Non-Sterile, 50/bx	v10661.jpg	https://secure.ndc-inc.com/AIMImage/iv10661.jpg		bx	53.0000	0		Mfr. Direct	21	Surgery/Minor Procedure	187	Scapels/Blades	912	Scalpels/Disposable	N	N
AIM	10291035	489	10000645	Novum Medical Products, LLC	10026533	NOVUM RECLINERS/TRANSPORTERS		RC-T-LCR	Recliner Chair with Tray, Medical, Transport, 5" Casters, 275 lbs Capacity				ea	566.3100	0		Mfr. Direct	10	Equipment & Furniture	101	Seating	689	Recliners	N	N
AIM	10291189	580	10000711	Fabrication Enterprises, Inc.	10033722	FABRICATION SUP-R® EXERCISE BANDS		10-6321	Exercise Band, Yellow, 50 yds, No Latex			FAB 10-6321	ea	36.2200	0	Call for pricing	Mfr. Direct	12	Orthopedic & Physical Therapy	114	Physical Therapy 	734	Equipment	N	N
AIM	10329958	656	10000752	Core Products	10037863	CORE PRODUCTS CERVICAL TRACTION SYSTEM	The Cervical Traction System can help restore the body’s proper cervical curve by applying gentle rotational traction.	PRO-993	Cervical Traction System with 3.75" Foam Positioning Roll, Adjustable Head Harness and Weight Bag (081950)			COP PRO-993	ea	24.1700	0		14-21 Days	12	Orthopedic & Physical Therapy	114	Physical Therapy 	736	Traction	N	N
AIM	10346529	1036	10001235	Blickman Industries	10039778	BLICKMAN MRI SAFE INSTRUMENT TABLES		0197821000	Nested Instrument Tables Complete Set of 6 MRI Safe (DROP SHIP ONLY)			BLI 0197821000	ea	3374.0700	0		Drop Ship Only	10	Equipment & Furniture	102	Stands	694	Mayo/Instrument	N	N
AIM	10377134	530	10000685	Cytiva	10042836	CYTIVA PALL SPARE PARTS & ACCESSORIES		4959	Manifold Elongated Standard Adapter for #8 Stopper, 3/pk			GBS 4959	pk	395.6700	0		14-21 Days	9	Lab Equipment & Accessories	1060	Filtration Devices	0		N	N
AIM	10238241	89	10000446	Medtronic/Minimally Invasive Therapies Group	10020330	MEDTRONIC POLYSORB™ COATED SYNTHETIC ABSORBABLE SUTURES	Composed of LACTOMER™ glycolide/lactide copolymer which is a synthetic polyester composed of glycolide and lactide derived from glycolic and lactic acids. POLYSORB™ sutures are prepared by coating the suture with a mixture of caprolactone/glycolide copolymer and calcium stearoyl lactylate. The advanced extrusion process of the molecule of LACTOMER™ 9-1, the exclusive braiding process and coating system give the suture: Excellent strength over the critical wound healing period; Excellent knot security; Excellent handling; Predictable absorption profile. POLYSORB™ sutures are indicated for use in soft tissue approximation or ligation and ophthalmic surgery, but not in cardiovascular or neural tissue.	L2749K	Suture, Premium Spatula, Size 8-0, Violet, 12", Needle SE-160-8, ½ Circle, 1 dz/bx (Continental US Only)			USS L2749K	bx	697.6000	0		14-21 Days	21	Surgery/Minor Procedure	188	Skin Closure	918	Sutures	N	N
AIM	10257939	535	10000819	Populas Furniture by ADAS	10030364	AD-AS/POPULAS FURNITURE WORKBENCH SERIES	Durable steel workbenches allow optimal work posture for people of very small stature to the very large using a chair, stool or standing position. Adjusts form 30"-42". Base finish Graphite Silver. 500-750 lb load capacity. Lead time 15 days.	ACIWB-4L7230-XX	Accella™ Workbench with Powered Adjustment, 72"L x 30"D, 4-Leg, Available in All Finishes, Indicate Color Code (XX)				ea	1117.0000	0		Mfr. Direct	10	Equipment & Furniture	103	Tables	702	Physical Therapy/Work	N	N
AIM	10263323	580	10000711	Fabrication Enterprises, Inc.	10031190	FABRICATION CANDO® VAL-U BAND™ EXERCISE BANDS		10-6113	Exercise Band, Lime, 6 yds, No Latex	i87295.jpg	https://secure.ndc-inc.com/AIMImage/i87295.jpg	FAB 10-6113	ea	4.6600	0	Call for pricing	Mfr. Direct	12	Orthopedic & Physical Therapy	114	Physical Therapy 	734	Equipment	N	N
AIM	10309495	839	10001014	Mydent	10034494	MYDENT NON-WOVEN SPONGES	A great alternative to cotton filled sponges, these are made from a 4-ply, 32 gram rayon/poly blend. Ideal for wound cleansing, and as secondary dressings for addedabsorbency. Non-linting/non-sterie.	NW-0300	Non-Woven Sponges, 3" x 3", 4-ply, Non-Sterile, 4000/cs	v11311.jpg	https://secure.ndc-inc.com/AIMImage/iv11311.jpg	MYD NW-0300	cs	47.3700	0		14-21 Days	24	Dental Merchandise	213	Disposables	320	Sponges	N	N
AIM	10305809	141	10000162	Ethicon - Non-Suture	10034893	ETHICON ENDOPATH® XCEL™ BLADELESS TROCARS		B5LT	ENDOPATH® XCEL™ Bladeless Trocar, Stability Sleeve, 5mm, 100mm Length, 6/bx (Continental US Only)			ETH B5LT	bx	1044.8800	0		14-21 Days	7	Instruments	73	General Surgery	552	General/Miscellaneous	N	N
